Timestamp,Warehouse_ID,Section_ID,Shelf_ID,Product_ID,RFID_Tag_ID,Current_Stock_Level,Stock_Capacity,Temperature_C,Humidity_%,Order_ID,Order_Quantity,Order_Fulfillment_Time_sec,Picking_Route_ID,Agent_ID,Transport_Delay_sec,Actual_Demand,Target
2024-01-10 04:20:00,W3,A15,S17,P178,T52583,80,182,21.05,60.06,O1448,33,226,R044,Agt051,24,96,1
2024-01-10 04:30:00,W1,A13,S13,P118,T42754,123,276,21.62,66.07,O4128,45,408,R040,Agt052,71,40,0
2024-01-10 04:40:00,W1,A13,S11,P104,T29614,11,282,18.99,38.63,O2233,2,149,R021,Agt014,97,71,1
2024-01-10 04:50:00,W3,A05,S06,P154,T21227,105,177,24.04,44.43,O2765,34,279,R036,Agt022,88,39,0
2024-01-10 05:00:00,W3,A18,S15,P166,T35700,170,235,23.77,61.31,O6249,8,280,R049,Agt017,44,91,0
2024-01-10 05:10:00,W1,A17,S17,P169,T91686,143,190,23.71,47.87,O8744,23,122,R015,Agt074,15,77,0
2024-01-10 05:20:00,W3,A04,S28,P143,T79248,107,250,25.31,51.58,O8981,4,281,R047,Agt002,32,93,0
2024-01-10 05:30:00,W2,A09,S18,P160,T35329,67,200,24.2,42.92,O1923,40,38,R019,Agt088,1,74,1
2024-01-10 05:40:00,W3,A16,S23,P162,T25179,98,150,22.79,42.43,O3855,46,124,R044,Agt064,72,104,1
2024-01-10 05:50:00,W1,A18,S02,P131,T89219,183,236,25.34,54.63,O3066,19,484,R027,Agt043,81,75,0
2024-01-10 06:00:00,W2,A05,S13,P172,T60279,170,191,24.93,63.61,O1078,23,194,R031,Agt017,100,76,0
2024-01-10 06:10:00,W3,A16,S01,P184,T62258,187,296,24.67,69.54,O8433,23,394,R027,Agt056,39,53,0
2024-01-10 06:20:00,W1,A05,S10,P139,T13280,131,234,26.47,36.26,O5240,43,83,R015,Agt041,15,79,0
2024-01-10 06:30:00,W1,A15,S24,P119,T45451,52,198,19.66,49.33,O2433,15,236,R028,Agt034,105,81,1
2024-01-10 06:40:00,W3,A04,S02,P195,T54567,187,168,23.45,65.7,O2980,24,456,R042,Agt020,57,90,0
2024-01-10 06:50:00,W3,A01,S30,P169,T10316,154,283,22.42,42.92,O4432,39,125,R020,Agt076,113,61,0
2024-01-10 07:00:00,W2,A13,S29,P153,T74342,51,209,25.24,44.85,O7785,4,307,R040,Agt094,58,119,1
2024-01-10 07:10:00,W1,A14,S09,P104,T32364,110,224,19.99,55.61,O6696,37,132,R037,Agt030,111,17,0
2024-01-10 07:20:00,W1,A04,S19,P111,T63557,193,156,26.52,64.25,O5049,13,178,R027,Agt050,30,42,0
2024-01-10 07:30:00,W1,A05,S10,P107,T65270,38,276,24.02,65.77,O3129,24,29,R040,Agt049,16,118,1
2024-01-10 07:40:00,W2,A17,S13,P120,T69357,151,243,23.39,57.24,O6978,24,466,R010,Agt097,1,52,0
2024-01-10 07:50:00,W1,A17,S06,P124,T19581,33,186,26.07,47.77,O3118,12,68,R026,Agt050,112,89,1
2024-01-10 08:00:00,W2,A03,S19,P135,T18929,8,234,23.81,52.96,O8142,39,399,R043,Agt047,63,110,1
2024-01-10 08:10:00,W1,A01,S28,P105,T66087,177,275,21.64,44.96,O7761,46,322,R029,Agt006,47,55,0
2024-01-10 08:20:00,W2,A13,S23,P123,T31571,25,219,18.57,65.82,O7946,41,221,R019,Agt071,117,71,1
2024-01-10 08:30:00,W2,A11,S09,P164,T55668,118,197,19.86,52.14,O3166,12,408,R019,Agt033,75,63,0
2024-01-10 08:40:00,W3,A07,S11,P141,T99221,67,225,26.29,35.54,O7138,15,231,R006,Agt090,46,80,1
2024-01-10 08:50:00,W3,A16,S23,P116,T45209,39,150,25.74,35.88,O2746,45,150,R019,Agt027,105,30,0
2024-01-10 09:00:00,W1,A08,S08,P140,T97293,161,296,19.66,40.78,O5288,46,345,R027,Agt064,17,118,0
2024-01-10 09:10:00,W3,A06,S14,P155,T57390,18,162,25.77,55.86,O6831,27,495,R043,Agt097,29,57,1
2024-01-10 09:20:00,W3,A15,S24,P120,T56614,77,207,26.57,36.87,O4629,6,226,R041,Agt041,117,26,0
2024-01-10 09:30:00,W2,A04,S19,P175,T64420,183,267,19.48,48.94,O5115,38,376,R037,Agt062,10,112,0
2024-01-10 09:40:00,W3,A13,S30,P156,T94024,60,189,27.36,59.39,O6763,48,268,R014,Agt078,106,119,1
2024-01-10 09:50:00,W2,A04,S04,P197,T35406,146,287,19.65,55.43,O4171,36,392,R028,Agt037,29,53,0
2024-01-10 10:00:00,W2,A02,S08,P118,T81141,26,255,20.91,56.88,O7143,35,278,R004,Agt027,58,57,1
2024-01-10 10:10:00,W3,A01,S25,P184,T11698,96,266,23.3,66.2,O7885,26,119,R036,Agt024,34,77,0
2024-01-10 10:20:00,W2,A16,S14,P161,T81190,62,213,23.99,43.62,O4812,10,442,R012,Agt066,18,15,0
2024-01-10 10:30:00,W1,A16,S08,P131,T95542,192,260,26.7,63.46,O7905,1,313,R036,Agt033,115,20,0
2024-01-10 10:40:00,W3,A07,S14,P190,T99645,81,231,26.83,47.07,O6413,7,111,R030,Agt033,82,85,1
2024-01-10 10:50:00,W3,A17,S01,P148,T65791,93,205,25.42,47.74,O2919,2,357,R003,Agt021,22,76,0
2024-01-10 11:00:00,W2,A10,S10,P103,T22060,157,151,24.4,52.36,O2546,18,213,R011,Agt057,84,28,0
2024-01-10 11:10:00,W1,A14,S15,P145,T98335,38,203,19.66,57.39,O9588,29,366,R030,Agt019,26,30,0
2024-01-10 11:20:00,W3,A05,S12,P186,T76347,131,199,19.49,56.15,O7573,18,428,R028,Agt021,74,113,0
2024-01-10 11:30:00,W3,A02,S28,P166,T93277,198,232,21.7,66.69,O4481,13,258,R021,Agt071,22,62,0
2024-01-10 11:40:00,W2,A07,S02,P156,T60225,144,289,27.26,58.54,O5484,12,322,R002,Agt007,95,34,0
2024-01-10 11:50:00,W1,A20,S06,P137,T38126,49,290,27.36,62.75,O7184,23,108,R009,Agt009,95,88,1
2024-01-10 12:00:00,W2,A15,S13,P198,T99158,67,276,22.43,47.5,O9955,11,200,R039,Agt095,31,44,0
2024-01-10 12:10:00,W2,A15,S14,P137,T85902,149,188,27.38,47.34,O3920,4,411,R046,Agt084,3,20,0
2024-01-10 12:20:00,W1,A15,S20,P190,T67821,109,239,22.75,64.33,O6426,27,68,R037,Agt050,74,99,0
2024-01-10 12:30:00,W1,A04,S24,P137,T48991,182,284,26.44,69.08,O8855,10,233,R048,Agt017,58,101,0
2024-01-10 12:40:00,W2,A08,S24,P184,T11261,140,177,27.67,47.54,O2932,4,315,R044,Agt001,81,108,0
2024-01-10 12:50:00,W3,A12,S20,P149,T74008,52,245,27.73,47.66,O3911,24,226,R029,Agt023,67,70,1
2024-01-10 13:00:00,W1,A15,S21,P137,T95872,157,180,18.22,60.31,O3406,16,398,R008,Agt003,80,15,0
2024-01-10 13:10:00,W1,A15,S21,P158,T20165,12,204,18.61,38.82,O3148,40,409,R036,Agt044,83,79,1
2024-01-10 13:20:00,W3,A11,S28,P170,T38121,121,209,23.26,44.75,O9487,48,424,R034,Agt021,5,45,0
2024-01-10 13:30:00,W1,A16,S22,P199,T86674,148,231,26.46,61.23,O5013,18,345,R043,Agt073,118,61,0
2024-01-10 13:40:00,W1,A16,S15,P113,T63918,198,263,26.91,52.41,O9579,27,46,R043,Agt057,43,113,0
2024-01-10 13:50:00,W1,A01,S24,P157,T13898,35,247,26.6,67.82,O9513,15,430,R037,Agt092,10,19,0
2024-01-10 14:00:00,W2,A15,S04,P144,T44925,157,279,25.17,51.91,O5582,5,163,R032,Agt028,27,108,0
2024-01-10 14:10:00,W3,A15,S10,P197,T28364,144,217,18.09,44.19,O9478,7,400,R018,Agt042,9,24,0
2024-01-10 14:20:00,W1,A02,S18,P158,T38301,38,251,24.68,67.3,O7907,41,164,R002,Agt088,94,45,1
2024-01-10 14:30:00,W1,A07,S23,P120,T20169,14,201,24.75,46.8,O3226,12,235,R013,Agt093,103,68,1
2024-01-10 14:40:00,W3,A17,S30,P167,T98358,86,236,19.73,52.53,O8529,3,56,R034,Agt061,41,104,1
2024-01-10 14:50:00,W2,A20,S11,P192,T48275,129,259,22.78,60.7,O8645,40,274,R043,Agt056,39,98,0
2024-01-10 15:00:00,W1,A14,S11,P106,T27674,169,213,23.19,56.13,O8554,9,144,R032,Agt086,71,13,0
2024-01-10 15:10:00,W1,A11,S24,P119,T45795,159,295,27.03,49.27,O7810,26,153,R007,Agt053,63,112,0
2024-01-10 15:20:00,W3,A19,S10,P105,T51821,22,271,24.21,59.6,O7067,20,307,R005,Agt022,67,41,1
2024-01-10 15:30:00,W2,A10,S27,P184,T67504,132,212,27.03,43.92,O9405,49,47,R017,Agt063,31,34,0
2024-01-10 15:40:00,W3,A13,S13,P102,T55360,190,156,19.23,51.24,O4755,15,233,R018,Agt030,66,51,0
2024-01-10 15:50:00,W1,A08,S21,P122,T83385,113,217,19.98,41.09,O1410,31,475,R030,Agt078,39,74,0
2024-01-10 16:00:00,W3,A12,S12,P165,T54282,88,216,21.61,68.58,O4613,38,244,R029,Agt028,118,53,0
2024-01-10 16:10:00,W2,A17,S11,P132,T54073,37,279,25.41,35.84,O8152,7,307,R003,Agt075,10,86,1
2024-01-10 16:20:00,W1,A09,S26,P142,T57142,29,206,19.71,53.53,O4307,22,343,R046,Agt064,52,57,1
2024-01-10 16:30:00,W3,A02,S11,P178,T81438,16,187,18.52,64.58,O3041,21,394,R045,Agt022,104,20,1
2024-01-10 16:40:00,W1,A14,S26,P124,T59655,164,274,27.9,35.69,O7539,46,438,R015,Agt025,44,14,0
2024-01-10 16:50:00,W1,A20,S02,P169,T42175,168,164,23.61,68.04,O6015,14,372,R041,Agt048,72,26,0
2024-01-10 17:00:00,W3,A18,S21,P105,T70396,146,289,21.29,65.49,O1990,2,319,R031,Agt080,8,80,0
2024-01-10 17:10:00,W3,A11,S30,P152,T46141,161,223,24.77,58.19,O8027,1,283,R012,Agt044,71,66,0
2024-01-10 17:20:00,W3,A18,S18,P190,T83506,197,252,21.31,60.44,O3338,26,377,R016,Agt006,39,82,0
2024-01-10 17:30:00,W2,A11,S20,P169,T32407,76,276,25.56,61.19,O4734,41,46,R003,Agt026,31,27,0
2024-01-10 17:40:00,W3,A06,S11,P163,T65890,170,245,25.65,62.68,O1699,4,157,R044,Agt012,111,27,0
2024-01-10 17:50:00,W3,A20,S07,P104,T29758,134,291,27.23,36.93,O5903,6,70,R017,Agt030,78,52,0
2024-01-10 18:00:00,W1,A03,S05,P141,T62656,42,231,27.13,60.24,O7406,29,247,R013,Agt009,89,101,1
2024-01-10 18:10:00,W2,A04,S15,P120,T53310,186,220,26.73,43.65,O9659,1,140,R005,Agt058,65,51,0
2024-01-10 18:20:00,W3,A17,S06,P121,T42542,92,204,20.43,52.6,O1341,21,56,R038,Agt040,4,47,0
2024-01-10 18:30:00,W1,A17,S18,P171,T48132,133,278,23.64,45.24,O6549,31,119,R025,Agt079,113,60,0
2024-01-10 18:40:00,W1,A12,S14,P105,T94802,115,248,21.57,65.56,O6124,31,142,R002,Agt031,29,73,0
2024-01-10 18:50:00,W3,A12,S21,P136,T18574,147,213,21.48,50.38,O3042,17,431,R044,Agt091,118,66,0
2024-01-10 19:00:00,W3,A06,S07,P141,T76931,129,164,19.5,65.32,O5813,18,376,R005,Agt019,9,49,0
2024-01-10 19:10:00,W3,A20,S14,P182,T71921,155,219,26.55,49.1,O3246,11,320,R013,Agt018,80,84,0
2024-01-10 19:20:00,W2,A14,S06,P154,T80421,41,245,18.75,68.89,O8927,29,87,R008,Agt041,27,92,1
2024-01-10 19:30:00,W3,A08,S10,P159,T13538,28,270,26.67,50.19,O7127,18,151,R005,Agt065,67,91,1
2024-01-10 19:40:00,W3,A07,S29,P150,T25163,168,264,24.81,35.97,O3224,24,366,R039,Agt057,12,41,0
2024-01-10 19:50:00,W2,A05,S08,P115,T81686,195,266,18.36,68.27,O7918,41,90,R015,Agt098,50,112,0
2024-01-10 20:00:00,W2,A07,S28,P114,T13426,143,182,22.09,38.14,O8372,6,414,R040,Agt042,32,97,0
2024-01-10 20:10:00,W3,A10,S05,P197,T45583,23,199,26.74,66.01,O4643,17,346,R009,Agt018,45,44,1
2024-01-10 20:20:00,W1,A14,S10,P183,T73659,90,295,22.66,67.13,O6717,38,315,R040,Agt047,37,113,1
2024-01-10 20:30:00,W3,A09,S03,P130,T99068,25,174,20.65,61.24,O9326,33,71,R032,Agt094,76,100,1
2024-01-10 20:40:00,W2,A08,S03,P105,T97524,89,286,21.09,47.84,O8543,7,124,R003,Agt093,28,23,0
2024-01-10 20:50:00,W1,A18,S19,P113,T88061,89,201,25.38,37.32,O4008,46,316,R002,Agt041,117,55,0
2024-01-10 21:00:00,W2,A06,S14,P100,T28343,54,248,26.62,46.32,O2274,2,370,R034,Agt057,84,110,1
2024-01-10 21:10:00,W1,A03,S13,P189,T62780,55,214,19.91,46.14,O7612,15,290,R012,Agt056,103,65,1
2024-01-10 21:20:00,W2,A14,S25,P192,T60938,176,196,19.08,67.27,O8453,36,102,R009,Agt049,61,20,0
2024-01-10 21:30:00,W1,A20,S12,P194,T92837,122,290,23.13,66.52,O6624,14,127,R034,Agt096,54,20,0
2024-01-10 21:40:00,W3,A18,S21,P178,T72516,73,183,19.96,61.54,O1564,48,200,R031,Agt009,54,105,1
2024-01-10 21:50:00,W3,A10,S11,P197,T76344,39,223,23.52,54.17,O7459,7,439,R005,Agt054,107,106,1
2024-01-10 22:00:00,W1,A17,S05,P127,T49217,72,188,21.03,68.47,O7977,37,56,R004,Agt066,41,103,1
2024-01-10 22:10:00,W2,A01,S01,P198,T30231,136,177,22.15,35.7,O8385,39,136,R012,Agt060,73,55,0
2024-01-10 22:20:00,W2,A20,S10,P102,T30415,165,289,23.76,61.3,O6273,36,126,R003,Agt062,111,119,0
2024-01-10 22:30:00,W2,A06,S17,P103,T32598,129,210,27.46,55.18,O4295,20,402,R024,Agt031,15,102,0
2024-01-10 22:40:00,W3,A04,S09,P165,T50407,126,250,27.87,36.61,O7633,19,441,R034,Agt008,97,26,0
2024-01-10 22:50:00,W1,A08,S11,P169,T65913,175,183,19.95,52.75,O6250,49,273,R031,Agt077,2,30,0
2024-01-10 23:00:00,W1,A20,S18,P193,T30079,140,174,22.9,53.44,O3416,26,466,R039,Agt094,105,108,0
2024-01-10 23:10:00,W1,A09,S24,P146,T69386,164,174,26.32,38.76,O6714,3,181,R033,Agt027,47,19,0
2024-01-10 23:20:00,W3,A16,S03,P102,T81864,67,213,21.99,59.26,O5861,11,390,R022,Agt004,108,56,0
2024-01-10 23:30:00,W3,A18,S30,P134,T48514,132,215,27.15,58.74,O2950,7,34,R023,Agt012,82,58,0
2024-01-10 23:40:00,W3,A18,S27,P131,T74333,57,292,21.75,63.85,O1894,39,377,R035,Agt095,118,96,1
2024-01-10 23:50:00,W2,A19,S30,P103,T41828,101,247,26.98,56.99,O7659,45,170,R029,Agt031,72,21,0
2024-01-11 00:00:00,W2,A17,S19,P106,T99956,55,225,25.4,69.96,O9356,40,448,R035,Agt008,14,51,0
2024-01-11 00:10:00,W2,A03,S04,P104,T95547,69,215,25.58,54.02,O6498,8,472,R047,Agt085,14,74,1
2024-01-11 00:20:00,W3,A09,S08,P180,T32323,197,152,20.47,49.37,O1895,21,269,R008,Agt056,3,118,0
2024-01-11 00:30:00,W3,A15,S04,P119,T98372,50,155,21.54,36.58,O6162,13,305,R009,Agt028,18,46,0
2024-01-11 00:40:00,W1,A10,S08,P114,T24192,26,286,21.71,59.13,O6406,12,21,R020,Agt075,24,115,1
2024-01-11 00:50:00,W1,A07,S02,P146,T19370,57,204,23.22,52.25,O9069,1,439,R002,Agt019,116,43,0
2024-01-11 01:00:00,W2,A15,S16,P147,T80370,121,216,25.39,58.49,O8679,47,184,R011,Agt034,56,110,0
2024-01-11 01:10:00,W3,A02,S25,P178,T17192,102,187,23.48,48.3,O9445,24,96,R034,Agt056,13,88,0
2024-01-11 01:20:00,W3,A05,S14,P176,T35099,125,236,25.78,65.3,O1270,35,398,R015,Agt050,50,95,0
2024-01-11 01:30:00,W1,A20,S04,P170,T14247,140,188,26.54,61.61,O6172,24,337,R014,Agt080,95,73,0
2024-01-11 01:40:00,W2,A02,S06,P121,T53183,100,225,20.69,39.21,O1975,29,480,R026,Agt061,1,51,0
2024-01-11 01:50:00,W3,A01,S11,P179,T21236,51,246,24.68,56.18,O3107,49,236,R013,Agt088,76,82,1
2024-01-11 02:00:00,W1,A06,S01,P182,T70164,58,284,27.11,54.78,O6030,49,31,R030,Agt013,86,31,0
2024-01-11 02:10:00,W3,A12,S27,P156,T63749,8,189,24.87,56.89,O5877,31,370,R047,Agt046,118,71,1
2024-01-11 02:20:00,W2,A05,S13,P176,T97234,66,215,22.29,60.91,O4952,43,68,R038,Agt032,13,44,0
2024-01-11 02:30:00,W3,A16,S04,P197,T15221,51,184,22.2,48.0,O7446,29,74,R030,Agt009,19,91,1
2024-01-11 02:40:00,W2,A09,S27,P127,T26575,79,299,18.13,56.17,O7403,36,117,R036,Agt012,106,73,0
2024-01-11 02:50:00,W1,A14,S11,P110,T63787,98,150,18.32,42.96,O4223,25,494,R009,Agt012,32,56,0
2024-01-11 03:00:00,W2,A05,S01,P158,T76366,135,248,24.51,37.05,O1578,43,89,R035,Agt040,98,116,0
2024-01-11 03:10:00,W3,A14,S13,P118,T50904,175,250,26.72,38.83,O3465,26,392,R042,Agt065,32,36,0
2024-01-11 03:20:00,W3,A11,S24,P139,T73860,169,268,22.37,50.17,O6569,8,172,R028,Agt055,17,81,0
2024-01-11 03:30:00,W3,A14,S17,P159,T83765,140,219,19.68,54.62,O6655,40,498,R022,Agt044,5,109,0
2024-01-11 03:40:00,W2,A06,S28,P190,T39822,159,213,20.95,36.84,O6780,13,418,R009,Agt062,22,43,0
2024-01-11 03:50:00,W2,A09,S01,P135,T48713,65,186,20.49,38.63,O1622,41,175,R016,Agt011,71,89,1
2024-01-11 04:00:00,W3,A12,S29,P144,T61804,30,293,27.08,46.62,O7239,9,220,R027,Agt012,69,49,1
2024-01-11 04:10:00,W2,A11,S28,P104,T78691,19,167,22.18,46.15,O8749,42,229,R013,Agt001,25,113,1
2024-01-11 04:20:00,W3,A01,S15,P169,T45717,186,162,26.64,67.55,O6381,9,432,R037,Agt014,67,57,0
2024-01-11 04:30:00,W1,A10,S12,P190,T23148,169,228,18.49,61.98,O7567,13,499,R007,Agt053,111,41,0
2024-01-11 04:40:00,W3,A14,S19,P196,T37308,186,290,24.47,54.15,O5474,20,67,R028,Agt031,6,27,0
2024-01-11 04:50:00,W2,A09,S21,P192,T17628,33,175,22.97,50.69,O3081,43,372,R041,Agt094,70,48,1
2024-01-11 05:00:00,W2,A13,S28,P178,T17724,27,278,18.62,65.76,O6476,36,237,R016,Agt082,47,12,0
2024-01-11 05:10:00,W3,A07,S05,P122,T31361,86,272,18.84,64.38,O5447,5,372,R004,Agt014,73,92,1
2024-01-11 05:20:00,W1,A10,S11,P190,T57501,34,254,20.31,42.94,O8937,12,174,R041,Agt031,62,76,1
2024-01-11 05:30:00,W3,A01,S30,P115,T49589,168,185,27.46,49.82,O2456,1,115,R011,Agt010,52,90,0
2024-01-11 05:40:00,W2,A15,S22,P106,T19716,133,264,18.04,48.82,O2008,35,460,R013,Agt090,6,36,0
2024-01-11 05:50:00,W1,A01,S28,P199,T74026,74,268,24.66,48.47,O4878,8,90,R027,Agt040,10,61,0
2024-01-11 06:00:00,W2,A02,S21,P149,T62543,33,259,26.68,68.33,O2165,12,322,R004,Agt004,116,115,1
2024-01-11 06:10:00,W2,A18,S10,P193,T77962,196,248,22.15,42.43,O1469,24,121,R001,Agt078,80,28,0
2024-01-11 06:20:00,W1,A15,S19,P183,T80387,125,214,18.96,65.38,O8353,1,400,R033,Agt063,98,12,0
2024-01-11 06:30:00,W2,A19,S17,P122,T48521,197,186,27.37,57.82,O1824,4,268,R032,Agt073,102,73,0
2024-01-11 06:40:00,W3,A15,S12,P121,T34575,147,181,24.77,42.64,O9059,27,241,R043,Agt037,83,98,0
2024-01-11 06:50:00,W2,A17,S02,P112,T94026,26,158,19.29,62.24,O5323,4,225,R048,Agt051,50,46,1
2024-01-11 07:00:00,W3,A11,S01,P132,T70461,100,298,18.42,57.65,O4073,35,330,R012,Agt075,49,13,0
2024-01-11 07:10:00,W3,A17,S06,P196,T95179,137,247,26.5,35.83,O4571,20,494,R019,Agt048,1,90,0
2024-01-11 07:20:00,W2,A13,S06,P141,T98243,120,217,27.03,42.11,O8307,13,318,R046,Agt081,55,25,0
2024-01-11 07:30:00,W2,A17,S02,P126,T95508,16,212,20.13,69.11,O3880,47,256,R007,Agt008,90,73,1
2024-01-11 07:40:00,W3,A03,S15,P199,T48309,120,184,23.14,65.3,O7155,5,388,R027,Agt022,56,116,0
2024-01-11 07:50:00,W2,A14,S17,P158,T28235,16,296,19.15,56.34,O6263,6,403,R049,Agt076,22,82,1
2024-01-11 08:00:00,W3,A02,S05,P181,T86421,22,152,26.7,68.98,O7296,47,294,R027,Agt093,57,83,1
2024-01-11 08:10:00,W3,A18,S04,P169,T42485,131,249,26.2,38.43,O7504,39,34,R040,Agt020,114,76,0
2024-01-11 08:20:00,W1,A11,S09,P178,T78810,26,199,24.89,60.15,O3043,15,471,R002,Agt061,39,38,1
2024-01-11 08:30:00,W2,A13,S07,P180,T29973,149,295,20.97,37.19,O4564,45,136,R017,Agt085,110,45,0
2024-01-11 08:40:00,W1,A01,S12,P133,T47167,53,238,22.03,35.85,O7813,29,95,R041,Agt077,85,56,1
2024-01-11 08:50:00,W2,A11,S17,P132,T20742,48,201,26.44,51.01,O6817,49,74,R018,Agt096,30,41,0
2024-01-11 09:00:00,W3,A16,S18,P124,T59804,60,285,23.29,50.13,O6357,34,489,R040,Agt024,31,24,0
2024-01-11 09:10:00,W2,A18,S12,P108,T60450,59,190,25.98,55.92,O3530,17,307,R048,Agt027,81,13,0
2024-01-11 09:20:00,W1,A13,S25,P131,T29631,37,200,20.84,37.54,O8773,31,243,R015,Agt089,117,77,1
2024-01-11 09:30:00,W3,A09,S24,P110,T25053,133,171,23.35,68.86,O1395,22,449,R039,Agt034,74,100,0
2024-01-11 09:40:00,W2,A12,S27,P146,T72167,93,257,24.17,47.77,O5207,1,411,R004,Agt090,64,113,1
2024-01-11 09:50:00,W3,A11,S05,P162,T26982,59,238,20.06,66.75,O1396,43,52,R023,Agt024,41,22,0
2024-01-11 10:00:00,W3,A02,S25,P143,T52159,174,279,25.4,56.77,O5367,14,408,R028,Agt001,81,16,0
2024-01-11 10:10:00,W1,A20,S13,P131,T26027,143,156,26.98,52.68,O6861,3,352,R016,Agt092,116,57,0
2024-01-11 10:20:00,W2,A14,S24,P184,T73416,31,152,21.98,39.37,O2384,2,287,R046,Agt017,118,76,1
2024-01-11 10:30:00,W2,A02,S28,P119,T31280,132,162,24.22,42.9,O4519,8,451,R017,Agt076,57,97,0
2024-01-11 10:40:00,W1,A03,S28,P112,T52342,89,226,18.12,38.12,O8809,39,381,R040,Agt058,4,87,0
2024-01-11 10:50:00,W1,A12,S16,P108,T55798,99,285,21.4,58.75,O3115,11,381,R001,Agt040,19,66,0
2024-01-11 11:00:00,W1,A09,S04,P127,T56670,147,191,22.24,63.54,O4117,1,326,R049,Agt088,44,65,0
2024-01-11 11:10:00,W1,A12,S29,P122,T43602,76,299,26.26,68.47,O7560,35,485,R040,Agt030,58,98,1
2024-01-11 11:20:00,W3,A18,S28,P140,T88199,21,286,24.74,48.92,O7231,46,336,R036,Agt051,89,74,1
2024-01-11 11:30:00,W2,A03,S24,P170,T69319,196,216,26.26,67.83,O6518,37,200,R032,Agt087,113,119,0
2024-01-11 11:40:00,W2,A08,S25,P149,T42272,172,246,21.08,57.13,O8338,36,106,R047,Agt020,47,26,0
2024-01-11 11:50:00,W1,A11,S20,P129,T99511,89,251,18.6,65.6,O9157,45,343,R043,Agt011,93,13,0
2024-01-11 12:00:00,W2,A04,S26,P152,T42932,182,273,27.73,63.57,O7867,30,103,R021,Agt033,81,12,0
2024-01-11 12:10:00,W2,A12,S13,P131,T85358,96,261,27.43,42.53,O8361,14,461,R002,Agt071,79,49,0
2024-01-11 12:20:00,W3,A10,S05,P180,T98860,17,164,26.48,54.82,O3602,36,276,R049,Agt099,42,71,1
2024-01-11 12:30:00,W3,A14,S26,P109,T36882,100,259,25.56,59.37,O2190,9,47,R011,Agt099,100,118,1
2024-01-11 12:40:00,W1,A04,S24,P175,T36411,24,164,19.76,57.76,O8860,14,467,R044,Agt013,109,96,1
2024-01-11 12:50:00,W2,A10,S02,P156,T14646,176,294,21.47,67.57,O9680,27,83,R025,Agt096,53,50,0
2024-01-11 13:00:00,W3,A01,S05,P107,T67698,39,163,21.1,42.63,O3044,38,177,R031,Agt018,103,83,1
2024-01-11 13:10:00,W3,A19,S29,P107,T67180,130,254,23.02,39.43,O7440,22,156,R006,Agt024,10,86,0
2024-01-11 13:20:00,W2,A16,S13,P143,T70096,122,217,21.61,41.37,O1265,34,123,R048,Agt069,56,90,0
2024-01-11 13:30:00,W3,A15,S05,P166,T44398,110,237,27.83,44.89,O3831,33,196,R040,Agt070,114,99,0
2024-01-11 13:40:00,W3,A09,S08,P107,T20725,130,289,25.69,67.94,O8716,15,38,R037,Agt077,90,115,0
2024-01-11 13:50:00,W1,A08,S06,P119,T91931,182,267,25.03,57.14,O5165,21,167,R001,Agt009,55,111,0
2024-01-11 14:00:00,W3,A18,S02,P186,T75861,126,250,23.16,37.61,O9474,24,182,R038,Agt093,112,22,0
2024-01-11 14:10:00,W2,A05,S17,P183,T18110,115,254,27.58,43.47,O4298,32,62,R044,Agt068,59,76,0
2024-01-11 14:20:00,W3,A16,S20,P146,T76104,12,232,23.85,60.25,O2917,9,402,R033,Agt017,70,102,1
2024-01-11 14:30:00,W3,A01,S12,P107,T86379,168,175,25.53,59.88,O7126,5,408,R041,Agt007,29,77,0
2024-01-11 14:40:00,W1,A18,S29,P116,T57207,139,279,18.49,68.79,O2332,34,100,R029,Agt097,103,15,0
2024-01-11 14:50:00,W1,A15,S09,P120,T83981,54,160,18.84,68.29,O9982,44,151,R049,Agt069,35,23,0
2024-01-11 15:00:00,W2,A10,S14,P174,T52271,184,234,19.31,59.16,O4549,22,85,R004,Agt093,43,21,0
2024-01-11 15:10:00,W1,A04,S09,P174,T56363,106,231,19.84,58.42,O8581,34,474,R023,Agt044,14,109,1
2024-01-11 15:20:00,W2,A18,S23,P119,T76794,169,235,23.66,57.63,O6216,27,135,R023,Agt082,29,82,0
2024-01-11 15:30:00,W2,A01,S02,P149,T32558,155,217,26.33,40.28,O8119,3,396,R027,Agt037,84,43,0
2024-01-11 15:40:00,W1,A14,S22,P138,T76842,9,205,27.49,40.44,O9069,49,21,R013,Agt060,113,57,1
2024-01-11 15:50:00,W3,A20,S07,P106,T25615,58,207,27.33,66.33,O6025,37,202,R032,Agt033,42,104,1
2024-01-11 16:00:00,W2,A15,S25,P166,T18044,54,239,27.21,48.63,O5013,45,365,R006,Agt066,95,48,0
2024-01-11 16:10:00,W1,A07,S02,P101,T71298,17,202,27.95,57.4,O3219,33,435,R010,Agt096,9,43,1
2024-01-11 16:20:00,W1,A14,S14,P142,T27935,60,247,26.75,57.04,O1476,26,51,R028,Agt015,86,85,1
2024-01-11 16:30:00,W2,A04,S24,P100,T25369,119,260,27.27,49.37,O5732,16,84,R042,Agt060,74,24,0
2024-01-11 16:40:00,W3,A02,S24,P153,T42004,24,171,19.4,66.88,O4983,21,164,R034,Agt008,76,42,1
